swerik_person_id,wikipedia_url
i-WSyB6pTTNa91z1Kf4EmD6X,/wiki/Henrik_Thomas_Adlercreutz
i-8XNxnftYHEi8sGEojxrwPD,/wiki/Kristian_von_Alfthan
i-UDfLY4X7enJaiGPA89x5CJ,/wiki/Adolf_Aminoff_(1860%E2%80%931914)
i-7Zm9aeNVo34bpWApDSSkmX,/wiki/Alexander_Aminoff_(valtiop%C3%A4iv%C3%A4mies)
i-G7hzwEaQa2dTy17bhDocu2,/wiki/Carl_Eugen_Armfelt
i-CsCxdQ9CvKUh2iT7axN5Jf,/wiki/Adolf_Edvard_Bj%C3%B6rkenheim
i-CmRgA6fB7vmvVAhfT14CUq,/wiki/Robert_Severin_af_Bj%C3%B6rksten
i-BMoWT8Xrb6F9Sd1pAiEukD,/wiki/Theodor_Frithiof_Bl%C3%A5field
i-NtosEyycMypJu45DLSKt8a,/wiki/Rolf_Boije
i-Dyoum1uqVHJc4aBfw4FSSa,/wiki/Clas_von_Collan
i-8gwhDmAZHjAqSM8hKie1jm,/wiki/Carl_Gustaf_Wilhelm_von_Christierson
i-PL2Bg7AL4FXe6jqQmTycGd,/wiki/Alexander_Ethol%C3%A9n
i-XVwe7aSZ67FF9bsR45srHv,/wiki/George_Granfelt
i-ANUxojotq7DijYTTSvqBif,/wiki/Sebastian_Gripenberg
i-uD1joERTReE2GhVvugpy1,/wiki/G%C3%B6sta_Grotenfelt
i-SzsXtoTJnMbV9EcXuXLoAy,/wiki/Carl_August_Gabriel_von_Haartman
i-1764P2Vnu3yRnSonnYBdyo,/wiki/Alfred_Hackman
i-X1exK7m1EkUm3uWpKK6nBG,/wiki/Bernhard_Anton_Harald_Indrenius
i-T1J3nBEQ2dbgwg4zHwkNeU,/wiki/Reinhold_Ernst_Petter_J%C3%A4gerhorn
i-JLC5S9cjvqGEQKtzrdZx6o,/wiki/Krister_Robert_Otto_Edgar_J%C3%A4gerski%C3%B6ld
i-RWAcu32ZUF2YvpkQeJcFND,/wiki/Arvid_J%C3%A4rnefelt
i-7WN4oA9QrB6HTtmiqA8Wao,/wiki/Carl_von_Knorring
i-JKVAucqD9tvQTcqDpsb4wn,/wiki/Emil_Fabian_Mauritz_von_Kothen
i-6QaodWBmrEpquzk5z6vnMq,/wiki/August_Carl_Adam_Lagermarck
i-KqWScvn4zdPpH9UqTYKQ8U,/wiki/Ernst_Lagus
i-VjoMm7nnMwaZ8DuJw2CtUT,/wiki/Hjalmar_Linder
i-QYHzVDBkaHwTabbuxDayFN,/wiki/Carl_Mannerheim_(pankinjohtaja)
i-QPoFfjW9PNsnWHP2wwCzA3,/wiki/Henrik_Josef_Gustaf_Mechelin
i-VN2FCbotgRvTpDEDEy7Djt,/wiki/Johan_Robert_Hugo_Nordenswan
i-YC9dT5MWGq8kuvyWVcgdax,/wiki/Georg_Kristian_Oker-Blom
i-BtZVosHd2uL9vUhLKvDuFK,/wiki/K._E._Palm%C3%A9n
i-3v2ZSphddKdKS1nPB6bQgG,/wiki/Gustaf_Adolf_von_Rehausen
i-7tpmaTpqfQz64F9tV4rJwK,/wiki/Johannes_Eberhard_von_Schantz
i-JRT7uq362xVDYXbB8aKrMc,/wiki/Berndt_Gustaf_Knut_Bj%C3%B6rn_Waldemar_Schauman
i-DZJtkrPfWZvk4Ap77q2uxp,/wiki/Hjalmar_Frithiof_Segercrantz
i-3Lihrx5B9cVVqhbadcPAMV,/wiki/Johan_Viktor_Segerstr%C3%A5le
i-KJPD38Pv4xHNi9xwhTpE6v,/wiki/Axel_Johan_Alfons_Sp%C3%A5re
i-DJYAsvPi1ZhTVooPhbrAZK,/wiki/Rafael_Sp%C3%A5re
i-NcxEYLNAvK4g34toLZ9Xmy,/wiki/Hjalmar_Fridolf_Samuel_von_Troil
i-XX58iVNbTSnEH8rizgTM7j,/wiki/Adolf_T%C3%B6rngren_(nuorempi)
i-Mv8LxUWcA6ScC4mGxxYUCF,/wiki/Carl_Alfred_Uggla
i-9cNGjk8nmAZ5wckaFxZGFJ,/wiki/N._R._af_Ursin
i-8eiri4PHVg6DyL9rvPpUig,/wiki/Axel_Wallensk%C3%B6ld
i-7SQ3hodNG3Z6hKJE5kVA7k,/wiki/Bj%C3%B6rn_Rudolf_Wasastjerna
i-3v3gbSH7mHSvBT2N9qxHtX,/wiki/Georg_von_Winther
i-ETQzEcgbBi4s4RJ7ZnfAwr,/wiki/Carolus_Wrede
i-FcbLaSzYMyza1vG8PnY8hk,/wiki/Casper_Wrede_(taidemaalari)
i-9MiqEpsW88NKxRdhD585EG,/wiki/Rabbe_Gustaf_Otto_Wrede
i-761jFp8QFs1K22nsTyPrT4,/wiki/August_Fellman
i-BThsfEh3vpoxkcnJ81XGHZ,/wiki/Juho_Heikki_Filppula
i-HjfmDsS4k6Zju4rc3Q8bpb,/wiki/Uno_Otto_Honka
i-fkH59Hy1xPdkBodmom78M,/wiki/Antti_Kananen
i-AYi31TTTpecT6X8KWsTfWs,/wiki/Anders_Keto
i-NwgjBH8eQNFcHLKVJ2kSzp,/wiki/Hiskias_Kirjalainen
i-Adw7hSqFhqRTF21aMdhwtq,/wiki/Juho_Koivisto_(valtiop%C3%A4iv%C3%A4mies)
i-FFza3odvoxhDmtbr4UiPFk,/wiki/Juho_Koivisto_(opettaja)
i-2wujEHH64hvykeQfmZCyz8,/wiki/Severus_Konkola_nuorempi
i-EuoJ16TMvdtrax3gfPLFLG,/wiki/Juhana_Konttinen
i-KZXidz1Yd5JGAVXfe6RfyA,/wiki/Heikki_Krook
i-TCwLfpuQKKUCxLk6FY1oaA,/wiki/Johannes_Lagus
i-Figg8qYJUVdtKgrJaCVJ3y,/wiki/Jarl_August_Reinhold_Lindberg
i-DohHxxmYQkejcHDFzK8Xi2,/wiki/Erik_Mattlar
i-VufcVdAFzHbWaez389tPVQ,/wiki/Karl_Anshelm_Packal%C3%A9n
i-RxDaXQCkTN5K77BYobYMRs,/wiki/Fredrik_Paksuniemi
i-9YnqBLMGaHBapiMMXa6o2H,/wiki/Juho_Pitk%C3%A4nen
i-LauGkBXyoLDjzoszXZ721Q,/wiki/Antti_Juho_Pulkkinen
i-F3aUsRbXiCkZyhMHWkHLbZ,/wiki/Antti_Punttala
i-J3fSiozzccqG1AT1cQ8Aae,/wiki/Berndt_Magnus_Reinius
i-Ca2QuiRDT4tckhMQkbSfi1,/wiki/Ernst_Roini
i-2j5uWs1Zs2SyeviLwx93NE,/wiki/Sipro_Ry%C3%B6s%C3%A4
i-9qPvWq1wFGkiUncHLpBr6R,/wiki/Juho_Siiril%C3%A4
i-M6mbjgtYJJWYAYtdGYN5yy,/wiki/Erik_Johan_Str%C3%A5hle_(nuorempi)
i-XwurehdUZDZDpgpsfFXQzw,/wiki/Vilho_Vitikkala
i-7QPrpvHfP6MLkqYeqHy5Gv,/wiki/Johannes_B%C3%A4ck
i-7x5gXVj79xJqm8cJn4jspv,/wiki/Henrik_Eliel_Wegelius
i-QNhMBum6ExbBrKvo7ygXjB,/wiki/Karl_Wil%C3%A9n
i-7uhhayYnnRhw5eHnoRhghn,/wiki/Elis_Bergroth
i-8GeeAGsycDjjsoq9W6d6Tc,/wiki/Karl_August_Schroderus
i-CBdpqVDCbhmGYHAKYVJWxE,/wiki/Henrik_Piipponen
i-KXaaRpC72pNJUchqW1VYda,/wiki/Henrik_Melander
i-3ar8iPZ5CiM9KjHkxDUWKL,/wiki/Ernst_Jakob_Waldemar_Bonsdorff
i-7suAnQ1yk1z5uZ9tjGZ7cu,/wiki/Arvid_Genetz
i-Q6qBz6peRTuLmwUG9fGTUi,/wiki/Frans_Alfrid_Aejmelaeus
i-uaf9jg3i5ZVHXz8W9JcaM,/wiki/Akseli_Andersson
i-tmNmmQ5iKubJrqgCeZYdn,/wiki/Kaarlo_Castr%C3%A9n
i-FiibtiyGJPryBr7nBGLj5b,/wiki/Axel_Cronvall
i-4prFPBEjPh1Dck1Z3hBCHK,/wiki/Konrad_Dahlstr%C3%B6m
i-5PcgiwA1qrtSSB6nygYn7e,/wiki/Rudolf_Erenius
i-7r2DHZ8fkniPeRQbBRGNbv,/wiki/Eero_Erkko
i-2JpLXsMwopWLZqb1nASqEs,/wiki/Atle_Genetz
i-EkuqrxiDLYkN7w8kVEcEKx,/wiki/Axel_Holmberg
i-9hHPWbbtgznfxec4dGcfyM,/wiki/Gustaf_Rudolf_Idman
i-DV5KHjXrAZsvXFDWwDKJxa,/wiki/Uno_Kurt%C3%A9n
i-LuXf1BCe2pSWk9pv4PMhNL,/wiki/Akseli_Listo
i-PVaivFSAuPU2ijJgx7Qfen,/wiki/Mikael_Lind%C3%A9n
i-5Bat5uesTmUGyXukdGyWYK,/wiki/Albin_L%C3%B6nnbeck
i-VkuiHGgLJdSKNMjCERptXT,/wiki/Frans_Henrik_Malin
i-3DCQUuckGm7CmAsdTRYLPZ,/wiki/Frans_Oskar_M%C3%B6ller
i-WHeNLun3hZkxgSCF9XBKKL,/wiki/August_Nybergh
i-82D95bTd5ouR2R7mb688Ah,/wiki/Erik_Johan_Sav%C3%B3n
i-dUJ9Gu38LQ6ZmTrMYYQ6m,/wiki/Theodor_Schwindt
i-TtTfn6AZ2VRQkxNw2hsBsT,/wiki/Karl_August_Snellman
i-F9qTUwqs1ymrnF4gMnMsBr,/wiki/Arthur_Sommer
i-PSCkTqovb3Rb4FfC2FAyU7,/wiki/Fredrik_Stenstr%C3%B6m
i-6JMZzaoy2STkFfwYc6v1gJ,/wiki/Albert_Stigzelius
i-4aPM48yGQ361iaSozbN2rM,/wiki/Theodor_Wegelius
i-Quofg7cvFSNhUVrVFqCsCJ,/wiki/Kalle_Viljakainen
i-EPiSDHWvRjVpP9ZBHuoPLi,/wiki/Knut_Gustaf_%C3%85kesson
i-4c9Asm14jsJHGA4VeKgxVc,/wiki/Carl_Alexander_Armfelt
i-Jb1piYueDy1c7zSurU9JhS,/wiki/Carl_August_Reinhold_Lars_Armfelt
i-Qp7sJuXneZjAk13ibBY1Fi,/wiki/G%C3%B6sta_Bj%C3%B6rkenheim
i-NZKAm3ErTL9hjBC4SPLuqU,/wiki/Adolf_von_Bonsdorff
i-KuoWWMCGcGasD8NaD69C4c,/wiki/Johan_Wilhelm_Brummer
i-Eoh6go1r2gZUEHoWkD2wZf,/wiki/Tor_Carpelan
i-MQLhdYxVRGzFNC1bGzR64p,/wiki/Carl_August_Wilhelm_Cederholm
i-KX5eghvP7SMb85LhbRmnGV,/wiki/Axel_de_la_Chapelle
i-2FYsCmQMwS68T3RySi3Mpc,/wiki/Alexander_von_Collan_(nuorempi)
i-W2pfNtUzJWuFavRakcdU7X,/wiki/Gustaf_Filip_Creutz_(tilanomistaja)
i-LgZQWS4zG1x9kqYzpyaYDt,/wiki/Alexander_Sebastian_Ehrnrooth
i-PyyELpiiVyvdj4dMGXBMfd,/wiki/Axel_Ehrnrooth
i-YVQKzLah672iDR8XteMqnh,/wiki/Edvard_Ananias_af_Forselles
i-Wfy38pQM86JQxSkMjXDHU1,/wiki/Knut_Gustaf_Victor_Furuhjelm
i-49wxrLYQpVUaP1HQGn1g3p,/wiki/Alexander_Gadolin
i-61Jz1Z6FGtCX4vUxYn1Rwh,/wiki/Karl_August_Magnus_Henrik_Granfelt
i-Gvbqi1rEyeoC3MYzScNFvG,/wiki/Robert_Johan_Gustaf_Gripenberg
i-7mVSinwDyPtE8zhFEJep7x,/wiki/Arvi_Grotenfelt
i-ThLyS2PmaP8M3K7ALK22pq,/wiki/Oskar_Hackman
i-G8yreya82bfWU9dcq1F8hx,/wiki/Harald_August_af_Hell%C3%A9n
i-7ayx42GEfCQ4FXf5XqnXHe,/wiki/Oskar_von_Hellens
i-F93JWBjLggDZB1c6SHCsfb,/wiki/Valde_Hirvikanta
i-FCru9fHyaNuhdvNj3ZMWok,/wiki/Gustaf_Emil_af_H%C3%A4llstr%C3%B6m
i-Dcjy8t7dMSXCDTPkfuVXgT,/wiki/Ludvig_Hisinger-J%C3%A4gerski%C3%B6ld
i-LqM36pAFwGPynJAx9z9oy9,/wiki/Eero_J%C3%A4rnefelt
i-PSxzUhNbXQgjwkYXdXsr9W,/wiki/Frans_Axel_Herman_von_Knorring
i-Uph3GH5rF8JZ5oRFmsKPyJ,/wiki/Walter_von_Konow
i-YMJd2SaD9XHRrshNNdMA7Y,/wiki/Robert_von_Kraemer
i-AY3QyG2gGZEVpLWyHUrhbG,/wiki/Elis_Gustaf_Ferdinand_Kuhlefelt
i-DJayEMtESDA9vaivmbihCb,/wiki/Matts_von_Nandelstadh
i-9h6okN8c4Eaw2Pw3PKzSBY,/wiki/Wilhelm_Pipping
i-AB24JHsfZmbjgiaW1jhHpr,/wiki/G%C3%B6sta_August_Sackleen
i-XGkmxbZJdVrXVST7BkBm6v,/wiki/Berndt_Adam_Emil_von_Schantz
i-7RZX2rBfyVw8kirWSuwLb2,/wiki/Gustaf_Karl_Kullervo_von_Schoultz
i-Aw4gJLPj64MCzSUx8SpjWN,/wiki/J._G._von_Schrowe
i-D2acnqebDyDVJURxAjB9gQ,/wiki/Allan_Schulman
i-YBDQhZHegxy7S5wNs9ya1e,/wiki/Arvid_Michael_af_Schult%C3%A9n
i-D6jqe532xJggDLmgRRL1jE,/wiki/August_Benjamin_af_Schult%C3%A9n
i-51zRZGqytYdTUQd2T7oRuC,/wiki/P._E._Svinhufvud
i-Ak7N9dsY58qdazSR8az2qg,/wiki/Wilhelm_Thesleff
i-UUyeSq5XfWnP8CiHSxbY85,/wiki/John_Axel_Henrik_Wahren
i-E78gPFT49CGaUAXe7cfk88,/wiki/Karl_Magnus_Mikael_Walleen
i-RRrbfpAgX7PwDQKMpoJV2G,/wiki/Knut_Wasastjerna
i-5HpoQg2YEKJzerzk9nBsRS,/wiki/Osvald_Wasastjerna
i-Coo61MAWDWCSEhiPZdqNyd,/wiki/Uno_Alfons_Wasastjerna
i-6brmcd3QS7d2LaCGMdAQFt,/wiki/Georg_Herman_August_W%C3%A4rnhjelm
i-52AMUE3Zsum7wtpfzxbgfs,/wiki/Lauri_Yrj%C3%B6-Koskinen
i-GT6FgM35BjNdFMXCWWyyuA,/wiki/Pekka_Ahmavaara
i-ENMjRvMTmj4y4ZKemGmPRi,/wiki/Frans_Ekqvist
i-ABctK3KggnFuTKUoTXHBqy,/wiki/Carl_Gustaf_Fredriksson
i-6iTPdkYY4AY8UDvNKyak3d,/wiki/Jaakko_Hirvel%C3%A4
i-Lget5LPYWHPvRtBPXGq6gH,/wiki/Kaarle_Juho_H%C3%A4kk%C3%A4nen
i-Lr5AdF1qhHs7ZqC317dwPC,/wiki/Heikki_Kansanen
i-TZBstz6GvAASyzwu3ZCkyU,/wiki/Kaarle_Konsti
i-RSUNuRBeN9QEuyvaqF6vTD,/wiki/Karl_Gustaf_Lagerstr%C3%B6m
i-JPgqwrJYXYk9RJAGN3E3U7,/wiki/Henrik_Johan_Malmgren
i-4EJpVLBVq7qJcHfe9xgeMh,/wiki/Jakob_N%C3%A4s
i-VERhf75LTeyuyLzkXYFc3J,/wiki/Kalle_Oittinen
i-JV9GcFpgHeXSPNGcRYrcPP,/wiki/Karl_Viktor_Paasivirta
i-Jr5yhF57YXXUeEBRX4X7ry,/wiki/Vilho_Penttil%C3%A4_(valtiop%C3%A4iv%C3%A4mies)
i-6FpU4tS1g54mE21oZxEp2a,/wiki/August_Perho
i-MbQvVcF8hxDj9Gh7nNodQi,/wiki/Heikki_Poutanen_(valtiop%C3%A4iv%C3%A4mies)
i-985PEcYLDmXuyQ4trfxpn,/wiki/Antti_Pullinen
i-XY2Wg46nSUfV1fKXgzWdbZ,/wiki/Kustaa_Ruhanen
i-SbofGedkQmSvXcY3kuYV13,/wiki/Johan_Starcke
i-BZcWSDvtNyyk6RFdnt8wYX,/wiki/Johan_Axel_Tammelander
i-8Nqw1ci2HJgHqGKyao4gz6,/wiki/Juho_Torppa
i-FUnhftNVyCFbh9ftx4agbz,/wiki/Juho_Zitting
i-58p2yq1prpUmoBHrSj7Haf,/wiki/Karl_Oskar_Fontell
i-76wvRLqhqAr39bzB2aNLry,/wiki/G._A._Heman
i-mDkXzDtc1sbficmtdJof2,/wiki/Johannes_Ilmanen
i-669G58xkbnpQCsVJmoyWfs,/wiki/Julius_Immanuel_Gummerus
i-J6zP3X9ccdcPDSdoJRRzLX,/wiki/Aleksander_Auvinen
i-WmCgR2ofpyD2aLZYfNf7f7,/wiki/Gustaf_Petterson
i-XfE5nFNMTw34PVMQsqSvFb,/wiki/Adiel_Bergroth
i-FeaexDXFvKCbfhp6jTXNbe,/wiki/Knut_Fredrik_Durchman
i-E842CxwFnJfAsu59UCBbji,/wiki/T._J._Boisman
i-T1yiXmDGyDLcG1pnW8cW3f,/wiki/Petter_Adolf_Brofeldt
i-MBAhp3QGsu4xyQ6tjvHiC7,/wiki/Theodor_Leopold_Eck
i-WvyDUpkmCVdzKarM1fgrCN,/wiki/Frans_Viktor_Eriksson
i-6G9DjpxbMbfYHpZqppkoPx,/wiki/Arvid_Thorsten_Birger_Genetz
i-9T67JZDMoYXjzwrS37CBea,/wiki/Hjalmar_Johan_Gabriel_Grahn
i-HbssPjwFZEsothhGDbLv7,/wiki/Fredrik_Edvard_Gr%C3%B6nroos
i-Tyx5Yj2Vx6u9mvdwtU9AKF,/wiki/August_Hjelt
i-3hQah5EqNFdwtunyrvFwuo,/wiki/Johan_Arvid_Hjorth
i-49ShqpNVqE9Mj1PyubtqSe,/wiki/Carl_Emil_Holmberg
i-9EfV4uzcskNg6eMDJmJWxf,/wiki/August_Artur_Jus%C3%A9lius
i-Nxfsn5PHzYhH2DmBcoNnAc,/wiki/Fritz_Arthur_Jus%C3%A9lius
i-QCMogBudzNTMKFVRyUTu7u,/wiki/Johan_Fredrik_Kerttula
i-VUPS4htBc7spKyCvDEph4z,/wiki/Kustaa_Killinen
i-EtfZRTD4CYaExbGTg6UBjx,/wiki/Pekka_Komonen
i-DpU7gVJYPRauQkC2oTYNZa,/wiki/Ivar_Alexander_Kyander
i-XwfoiidAgTCtgCj7Rif9di,/wiki/Jakob_Axel_Levonius
i-Ni7ZXhkyXJkTLKyP27EfJg,/wiki/Albert_Lindh
i-QwYQDZHC3TqUfTjTHbxuTf,/wiki/Johan_Leonhard_Pentzin
i-DoEwtusnqteK8Q8mNd1ztC,/wiki/Konrad_ReijoWaara
i-UVK5tE8K7bZTUBx3RcNPr9,/wiki/Lorenzo_Runeberg
i-RUfth79dYLH42WsVVpJ1J6,/wiki/Felix_Saarikoski
i-Jx18MvGDAsWpLispqXsDvN,/wiki/Aleksander_Sikio
i-2PANodj2adQVJutav5GHPK,/wiki/Daniel_Woldemar_%C3%85kerman
i-2TmKiLYSqwWZHXSS1TZEeE,/wiki/Herman_Adlercreutz_(valtiop%C3%A4iv%C3%A4mies)
i-MujcqCg7h5ho8MapFbhqsZ,/wiki/Birger_Fredrik_af_Bj%C3%B6rkesten
i-2VhaeA75HNF4Pr6FXDXgtW,/wiki/Otto_Johan_Bl%C3%A5field
i-SPwXEDwrmRhThsKjhJmzBQ,/wiki/Valfrid_August_Vilhelm_Bl%C3%A5field
i-S4N4b2keBxeCJJKy8Ryks3,/wiki/Arne_Cederholm
i-GQv8Naq61LAD3azXZwqehT,/wiki/Albert_Henrik_de_la_Chapelle
i-WaH1WaJMCBdN1Bjkr3fv3n,/wiki/Carl_Osvald_de_la_Chapelle
i-QvFYn2SbCevwzepahRX1Eo,/wiki/Axel_Fredrik_Charpentier
i-Svni6aX5bhGV2ryvepBXto,"/wiki/Georg_Ehrnrooth_(vuorineuvos,_1866%E2%80%931935)"
i-6f9w8zr5djLvQDUEsC1Hgm,/wiki/Gustaf_Eckhard_Maximilian_af_Enehjelm
i-Xf4P3uUdXEXzZV8Cv8qecp,/wiki/Ernst_Estlander
i-BgRe1Jf11YU2kCDyNdfQZu,/wiki/Otto_Alfred_von_Fieandt
i-Rp2PztPk5dnCsvQTKH2P2F,/wiki/Arthur_af_Forselles
i-2dJVDxi9P9zCeZYiTSy5zw,/wiki/Arthur_William_Forsman
i-GMfCWWEUuVeJEHKYgMeo6H,/wiki/Charles_Emil_af_Frosterus
i-9scE8GLLDQjMZAp1w2Xbym,/wiki/Arvid_Grotenfelt
i-SKPZwEKXE7hX71KKJrTCDN,/wiki/Johannes_von_Haartman
i-A2GaSvBy1gWZzs8Xge9ifx,/wiki/Hugo_Oskar_Alexander_Magnus_von_Heideman
i-4EsxkwwngyfaYkKgEVEGwM,/wiki/Harald_Wilhelm_von_Hellens
i-Rj2c8ipnAPEZ4wgVvsAFh2,/wiki/Alexander_Wilhelm_af_Heurlin
i-XYgDi34sFxHoNKXEProGwu,/wiki/Ernst_af_H%C3%A4llstr%C3%B6m
i-4SWFcm9V5VnDnxkzpCaPXy,/wiki/Georg_Emil_Lindsay_von_Julin
i-JXJu1gWaQyBLga9dujyF2Y,/wiki/Carl_Georg_J%C3%A4gerhorn
i-4w4SCjpMTsS82yHL1Xu8jJ,/wiki/Armas_Gideon_J%C3%A4rnefelt
i-Csh2t8e4vQFJ5jd4fGxQUH,/wiki/Tauno_J%C3%A4rnefelt
i-Bzs7yrrw7GC9b8QUnmsx8D,/wiki/Jalo_J%C3%A4rnefelt
i-BZAwKB57hxWAxUW9igVcyV,/wiki/Adolf_Ferdinand_von_Konow
i-AqNCzZorQgts4d814jQzws,/wiki/Magnus_Mikael_von_Kothen
i-EofzZMtc7bHkYrk1DMbcJM,/wiki/Uno_Lindel%C3%B6f
i-HnTvUq9KxeheQ7d8MXETyv,/wiki/Torsten_Fredrik_Zacharias_Nordenswan
i-La7UQC3cRq7vS9HSMAPZiz,/wiki/Hugo_Pipping_(kielitieteilij%C3%A4)
i-XBaXvYuZryRzUve3CsdBVd,/wiki/Jost_Wilhelm_Hugo_von_Qvanten
i-F41ncMNAehsDceiFfh8xWG,/wiki/Archibald_Viktor_Ramsay
i-F1sBJexePgLzems1trqV2A,/wiki/Arvid_Sanmark
i-YRUSTMTKkQzsZr3qcQikQb,/wiki/Georg_Schauman
i-Ksviw3T6GsJxfgx6Ggd119,/wiki/Osma_Alfred_Schildt
i-Bw6JVg4K4gVgwPuaUH4W9g,/wiki/Karl_Max_Werner_Schulman
i-Xt4UNfzoEXAEeMRiq8woYr,/wiki/Onni_Tawaststjerna
i-TarLwptG7R8SF5pg2iR5pV,/wiki/Eynar_Thesleff
i-8mvPui7iCgMuPDkVv3FBCd,/wiki/Wilhelm_Thesleff_(insin%C3%B6%C3%B6ri)
i-MPFwM3Xim9Zw7dhhTecn4W,/wiki/Birger_von_Troil
i-Dz5hAwJyDWqRCY5HYongt,/wiki/John_Rafael_Uggla
i-NqCyztYxbvpx95V4SwQ6nX,/wiki/Ivar_August_Wahren
