swerik_person_id,wikipedia_url
i-WdzgZrDyFkeshj849nXyrU,/wiki/Axel_Edvard_Wasastjerna
i-GR25tN5vpHqsQL2THp5BzR,/wiki/Erik_Adolf_von_Willebrand
i-HgqPynBUu2U3dYH95SV9vJ,/wiki/Carl_Ernst_Wrede
i-E2D75NaHBPSAb5t7WahXsr,/wiki/Eino_Sakari_Yrj%C3%B6-Koskinen
i-7MRs7cG8FJFsYgLLz5KXpv,/wiki/Pekka_Ahokas
i-6bp2LCwyEMQVzYLoeWF2Bh,/wiki/Iisakki_Arvo
i-C3tFZeQMtsSkn3VQAU4bJr,/wiki/Juho_Palomaa
i-Vh1dqy2xKpjHzkQPmypXH2,/wiki/John_Flygare
i-EJXZVq6RKfRKkTZvTFPA2w,/wiki/Juho_Haanp%C3%A4%C3%A4
i-W94aUY8NPZQ7m8XGzCsgvN,/wiki/Yrjö_Halonen
i-7KrXmr4tdja7Jebn558nct,/wiki/Juho_Jalkanen
i-TGqE1UqnA73NvW2YYgmMf3,/wiki/Lauri_Vilho_Laitinen
i-YakdGNJeLBHm2ViyB8fUpr,/wiki/Pekka_Lepp%C3%A4nen_(nuorsuomalainen_poliitikko)
i-PKPe2Nyabt6ctrsa6d5cFL,/wiki/Kalle_Myllyl%C3%A4
i-BSfxELZs3g9kkgrVdbhP6j,/wiki/Pekka_Kankaanrinta
i-Fnc3xqQ6Yw1weZo5vTRsDX,/wiki/Juho_Pietil%C3%A4inen
i-17htpZDs17EUXFq4uXyrgb,/wiki/Brynolf_Roiha
i-LENzLHnC9MzYZ4becot1Yi,/wiki/Matti_Rossi_(valtiop%C3%A4iv%C3%A4mies)
i-GZK5EtQ9raxhJ5fcGEcbgj,/wiki/Juho_Sormunen
i-NRTTLGWR9xV953dyx3Cmix,/wiki/Tuomas_Suokas
i-AE5UX4C5hvz1dFN1ErAFEX,/wiki/Gustaf_Adolf_Heman
i-HXHqd4QRn3AfHgeruW7D3w,/wiki/J._W._Wartiainen
i-D1FsfDBmNqCrFh66jtDHKq,/wiki/Edvard_Hannula
i-XMfzYUgiZP2sqpyvq3GsZR,/wiki/Wilhelm_Kaitila
i-SaCnJmAftzcnG2e8XYGcL9,/wiki/Robert_Hermanson
i-QMgGCwPHvJ4CXVz7N7KJek,/wiki/Ivar_Rudolf_Forsman
i-BzeGNjerrfRj5hBnkJBnu1,/wiki/A._O._Wuorimaa
i-9AK7dPWyjYhWexSMJvpbu8,/wiki/Jaakko_P%C3%A4iv%C3%A4rinta
i-EqzRL2mm1ffjLRp6RzH1bh,/wiki/Viktor_Konsin
i-D6Mi4GWWJsTvqGyurVJi26,/wiki/Fredrik_Hellman
i-Vc7wHXXgr84Kd9xt5RJJfQ,/wiki/Wilhelmi_Malmivaara
i-88xomuoxptTm5PMhHSyv7n,/wiki/Sakari_Westerlund
i-KfXYoPpMWP1s6ooNkxKCr5,/wiki/Alarik_Achr%C3%A9n
i-8nkrbX44tFwdeyta5p3M66,/wiki/Axel_Gr%C3%B6nlund
i-JPKMUNXGToiyyGFt7J2Knp,/wiki/Alfred_Jacobsson
i-JwZs6TyeLcz34Vcak5vDpF,/wiki/Johan_Henrik_Liljeroos
i-UWUL9KSiGnCtXiXG4xP4QR,/wiki/Juho_Aatami_Pelkonen
i-LDGNo6A9qwe5v3RvKjqA32,/wiki/Ivan_Alexander_Aminoff
i-HCWC285KxJjLLZWfEkFpEp,/wiki/Edvard_Bergenheim_(tilanomistaja)
i-2hVtHyiXzrjWbhZkz9yYBn,/wiki/Axel_Robert_von_Bonsdorff
i-AeAKY6FRuKvjWSGR8TKYMW,/wiki/Gabriel_Benjamin_Cronstedt
i-XnKoEQBc4zdFKSgpu8qY14,/wiki/Ernst_Ehrnrooth
i-UTbwd4tWVQkh41NUq7MAT8,/wiki/Kurt_af_Enehielm
i-PymBN8Lia6PetBUJoeuz2t,/wiki/Georg_Mauritz_von_Essen
i-3XKSNQXdti9jfHeuCR5iY4,/wiki/Carl_Georg_Estlander
i-HDS4uGheZUgKFGSypVuhj7,/wiki/Elis_Campbell_Nicolas_Furuhjelm
i-Ch447cysQKzmWCS8pD5SXN,/wiki/Johan_Wladimir_Furuhjelm
i-WkhLF7apn5pbUJ4sLuNjnS,/wiki/Reinhold_Ernst_Petter_Jägerhorn
i-Uj41pyUbRiSWZy1yUqFnWq,/wiki/Alexis_von_Kr%C3%A6mer
i-W97admngEZmB9PfMzhcTXo,/wiki/Gustaf_Axel_von_Kothen
i-BVXDm1b3RxFthPv2nGio2h,/wiki/Knut_Johan_Robert_Lagus
i-EmUBxcMYc8BmU1uL3QdD4q,/wiki/Hjalmar_Oker-Blom
i-9dEtecWrB9KpuBkeP6YcXk,/wiki/Max_Oker-Blom
i-65m2FMYgRq819LH5pjixSR,/wiki/Wilhelm_Ramsay
i-QnztxA9UA85K7Pcdod4AWL,/wiki/Fredric_von_Rettig
i-PNmHnqPyRhVYDfz1Hy5FYA,/wiki/Karl_Hjalmar_Rosenbr%C3%B6ijer
i-8hkRHnwtDoBWMBMtRn1gNb,/wiki/Ossian_Schauman
i-5RucDd1MZYJPEREpx2wcm7,/wiki/Carl_von_Schoultz
i-XFG5NboAzDmbDVSakg6Foh,/wiki/Knut_Albert_Segerstr%C3%A5le
i-DeNANhJFvif9NVw93xfYiN,/wiki/Gustaf_Adolf_Silfverhjelm
i-4daXyaPb4SkVP2g2ReEmWL,/wiki/Gustaf_Emil_Alfons_Sp%C3%A5re
i-XSfL81tGKVdgNb1sbowcRU,/wiki/Henrik_Ludvig_Alfred_Stjernvall
i-AgcEUG25XRCYwbKjGUqhAY,/wiki/Nikolai_Thesleff
i-4AGuGd38hf4KespK8MYj27,/wiki/James_Mauritz_Tigerstedt
i-FTpJmcFyji4ABCWHY7yDso,/wiki/Eric_von_Troil
i-WDz4vEw2eWZxfr4fnr3ev8,/wiki/Walter_Werner_Axel_von_Troil
i-Kb8kygLcTxaqvRSfa3xqV4,/wiki/Evert_Viktor_Wasastjerna
i-W9WfZerRzSkwj8v7EYcDVd,/wiki/Arthur_von_Weissenberg
i-YUNWAdcZxwK6EPoTDU2LM9,/wiki/Reinhold_Alexander_von_Willebrand
i-5EWQY4MzankacfQX5u2dhf,/wiki/August_Henrik_Uno_Wrede
i-Mp9K29oMoRuFXcdAb1nz2G,/wiki/Werner_August_%C3%96rn
i-TRJUkgdtqj8YafcHWiunC8,/wiki/Kaarlo_Ekberg
i-BErd1xbD4tu5tZsqSXAGg3,/wiki/Kustavi_Elovaara
i-43CbwtzFU9fvE1ZC4NayXe,/wiki/Karl_Konstantin_Fieandt
i-7tBzcdop95Z1XrJKrUj55e,/wiki/Yrj%C3%B6_Halonen
i-2J1cFCU1ntRSDLK69LyixZ,/wiki/Vihtori_Hosio
i-HAkXw2e7ETu7AUjeewEWfr,/wiki/Nestor_Huoponen
i-9bXKRcbNZcEMCDoY2xG6Cc,/wiki/Kalle_Juvonen
i-BiLJE3xxrrRCyZeZCQjHcJ,/wiki/Paavo_Kasurinen
i-BmATyXPFLNiu7CPo7Haome,/wiki/Aleksanteri_Kilpi%C3%A4inen
i-8eQY6NvFD14t75dYaVoyx,/wiki/Juhana_Koponen
i-VprBVce4soGLYgngLSjo1p,/wiki/William_Koskelin
i-Wmc4io5AhKpixJuNytdtVe,/wiki/Martti_Kykkling
i-A3iNU74qwgCMgUUvCNEK5W,/wiki/Oskari_Laine
i-NCkfpUwoqABjXwqK5aXbJ7,/wiki/Mikko_Lampinen_(valtiop%C3%A4iv%C3%A4mies)
i-VgXbiJ1DeKP1NgamtWyuHV,/wiki/Johan_Niinel%C3%A4
i-T6iwtdGymhfhiK1c7VMUXe,/wiki/Juho_Pere
i-uXjb9J171HfAGASs8vqS9,/wiki/Claes_Johan_Stenroth
i-NbLP2Nt1pfin8JxryLMYRd,/wiki/Heikki_Toijala
i-Kd8zusWUpTsYTGb1YUR4He,/wiki/Aappo_Walta
i-FYbSvFu4rVek9C99uESHpF,/wiki/Aleksanteri_Vihonen
i-5JD6dgJt9dQKHWWoMp7Z8f,/wiki/Fredrik_Naukl%C3%A9r
i-JtwzCWzfXqxrEiL7KTkrfY,/wiki/Vilhelm_Rosenqvist
i-8KUwA5NWBtL5TRcnFSuPTv,/wiki/Onni_Hallsten
i-XiSYQEjNzcBCDTizmuknEB,/wiki/Oskar_Hainari
i-HnA4L1LyxqEtV2ftM8MCTj,/wiki/Antti_Helander
i-B25euU6eTmVWcf2VC3ZBV6,/wiki/Knut_Anthoni
i-3pBxWmein6Pp5EyVZ5sWeC,/wiki/Johan_Fredrik_Barck
i-6DQ2gWnq9MWyAb4m57Z2yL,/wiki/Gabriel_Wilhelm_Cadenius
i-VHc9ZxmKrE7rcDAopm7C9X,/wiki/Lars_Karl_Krogius
i-rKkrw4Py91gKgDuj9u3Vu,/wiki/Arthur_Lagerl%C3%B6f
i-KkSs43d2DnQxGC62RUjkF1,/wiki/G%C3%B6sta_Lindblom
i-EYejvEUqeCVaatuY2xfRCa,/wiki/Johan_Fredrik_Lundenius
i-Lh2ZkUZd9AHu99nWtfbihe,/wiki/Gustaf_Edvard_Mattson
i-YaJc7TK6KSJr3uwv6p5AgR,/wiki/Arvid_Neovius
i-HfV2z1pgrdiYTpNNDCAW2e,/wiki/Hj._Nortamo
i-PJNZ42wbWSKxA8Fx3hejJx,/wiki/Herman_Roschier
i-Trxigum19383HjWaEM7WN1,/wiki/Johan_Wilhelm_Samberg
i-4TRQBc1LrNtRR6LsG2cKFz,/wiki/Erik_Wilhelm_Sav%C3%B3n
i-SrGiafTSdSwpad4RB612Eg,/wiki/Henrik_Solin
i-KCCsfGqPw6fxcvH1WdRibJ,/wiki/August_Emil_Konstantin_T%C3%B6tterman
i-JLVEWZVW7vdzY5LFjxXNt5,/wiki/Zachris_Valmari
i-FYjmCyuWucvpTGy2QzWpoP,/wiki/Eugen_Wolff
i-PzVQ4YLaWeM7pNS6Ys5uUd,/wiki/Gustaf_Ivar_Bl%C3%A5field
i-QVeVTFe56BkTfwnYuwAieL,/wiki/Hjalmar_von_Bonsdorff
i-GqbRjbz9VGGWeqAzt5MnHd,/wiki/Thorsten_Brakel
i-6wcYti4M8dnHXbFDVXC9t9,/wiki/Alexander_Kasimir_Ehrnrooth
i-DTCBRT9AaMKs7eLkCRmGkS,/wiki/Arthur_Reinhold_von_Essen
i-C6EPxSGo8zoNw6eBd9AeNi,/wiki/Tor_Nils_Adolf_Grotenfelt
i-8hwWSt9hLLAoqdEmjNSi6k,/wiki/Victor_Hackman
i-PQT9K9ugXfybjCdmJX2bbf,/wiki/Maunu_Ossian_af_Heurlin
i-RemteiT7sCE4ug9DvwUUZU,/wiki/Ernst_Lindel%C3%B6f
i-7cbszYFhoGcqA6j9sAaTGK,/wiki/Berndt_Theodor_Munck
i-PekxKWsZ4bgFrbFj9LrEem,/wiki/Johannes_Wilhelm_von_Nandelstadh
i-EzXoZ2awDLVNmEs6w7GpNj,/wiki/Erik_Nordenski%C3%B6ld
i-Q95QFncTZFNWLCngcWrEbX,/wiki/Woldemar_Alfred_Ludvig_Rehbinder
i-3PE5fKCuiGvgujS7hty5ea,/wiki/Eric_von_Rettig
i-88mbe5FKDz8YjRfmAVcP1u,/wiki/Evert_Magnus_Ridderstad
i-DAwXJdCpLgLeKVYt7T9rqv,/wiki/Fredrik_Walter_Rosenlew
i-2GtDchQB42K4xYbTq87cVq,/wiki/Hugo_Rosenlew
i-GxyUSUbDKFfdHNFMFDJVDn,/wiki/Aatos_Schildt
i-J6f1ZajyjyZvcuocyejwtK,/wiki/Lilli_Wilhelm_Schildt
i-SdgbXNAKksp7Y4D1ExsyJV,/wiki/Oskar_von_Schoultz
i-KBFgvwgJvVUJQsXSYrfogH,/wiki/Karl_Snellman
i-NUn9oiVKe8AEJreEd28SPr,/wiki/Adolf_Ferdinand_Sp%C3%A5re
i-VL6tEmBdFX6K3RRRFJKTbB,/wiki/Fredrik_Hjalmar_Stackelberg
i-WDfrjo9XSDsQ5CApS6Kfxb,/wiki/Johan_Reinhold_Taube_nuorempi
i-SJiwEStodzYuHjM8tq7Dmg,/wiki/Fredrik_Kristoffer_Tawast
i-MFtm1KTTmksUypGZFKkvkP,/wiki/Arthur_Thesleff
i-NPH1o1xeorDHN3soPCbMv8,/wiki/Edvard_Tigerstedt
i-LvcfwaY7wAS1Kma1uB6ek3,/wiki/August_von_Willebrand
i-G57bpc4f6Fu1svLLXDpNcx,/wiki/Ferdinand_von_Wright_(poliitikko)
i-F8bLJJfdbZyEs3H1C5kMAw,/wiki/Edgar_Rafael_%C3%96rnhjelm
i-SCDfHvQhfbb3ozrfTxB2Ni,/wiki/Johan_Viktor_Hild%C3%A9n
i-7okXPeRPnEwup3QASuUY9C,/wiki/Otto_Edvard_K%C3%B6nni
i-4BwLroNj7rxcFTDmwY5kn2,/wiki/Juho_Heikki_Lauste
i-H5j7JEfNpcffScykfd1hcQ,/wiki/Oskar_Nissinen
i-ECLdY41T941BqZijUjxQun,/wiki/August_Samuel_Nordstr%C3%B6m
i-Sfn4EsStf31pPRaBmW4Hw5,/wiki/Arno_Reuter
i-R7XPbPqdwJug3bA6LutgV3,/wiki/Hugo_Richard_Sandberg
i-Uyib3B44zp4jbpLeobRbVt,/wiki/Frans_Tanner
i-LcQBzSAGk6cyBWQVg2HXQQ,/wiki/Karl_Troberg
i-T6nMGQg3XFKJ9h18Q337Aa,/wiki/Johannes_Gran%C3%B6
i-EebNEN3Fjuqo1eK2rRRv3X,/wiki/Axel_Alfthan
i-9bSw8ogaWR8y3VeYE83s1h,/wiki/Juhani_Araj%C3%A4rvi
i-FXge12HBsdn8k5HAufzWpc,/wiki/Ossian_Ansas
i-DSET3vjnWX2zKq1Tg2WY8p,/wiki/Viktor_Bergman
i-2Ng5Yiz94qvSG22vZM58eP,/wiki/Magnus_Bj%C3%B6rklund
i-9oxDi4BqdVHRsvWRKNPpdt,/wiki/Arthur_Castr%C3%A9n
i-NK34WfhpRdsDWxgtnU3RwV,/wiki/Johannes_Castr%C3%A9n
i-U8Vqkv62s6s7Unu6nVAn1r,/wiki/Edvin_Castr%C3%A9n
i-567gVPjPfpWGN2AoJtRfBW,/wiki/Axel_Cederberg
i-5p5n2oQzBFEtcLoN4697n7,/wiki/John_Dahlstr%C3%B6m
i-5CfC1LDFZWPPXweSotWY4z,/wiki/Johan_Teodor_Durchman
i-G84CpMDMjw6dbrVWopd4X7,/wiki/Artur_Hammarstr%C3%B6m
i-AZnkerqXAUAGLvKWER21jf,/wiki/Theodor_August_Heikel
i-Y59h3ky8p4w3hRToAKqdFq,/wiki/Walter_Heimb%C3%BCrger
i-4jWtzjmGyp5knhYQSbBe7D,/wiki/Niilo_Helander
i-M3agL2duYbF7KZKer9417T,/wiki/Gustaf_William_Hom%C3%A9n
i-FHPAoTNLQBKMuyucj1d1H8,/wiki/Karl_Oskar_Hynninen
i-E4eK7REWL1iRG4jFor7gae,/wiki/Santeri_Ivalo
i-Q5EydXH8qjLRMePzsPkUGU,/wiki/Julius_Emerik_Jansson
i-8vaPG6C2FYVaveHA3TgTDk,/wiki/Einar_August_Kalm
i-uJPhM5gzTCASn1ihrkLtX,/wiki/J._K._Kari
i-K2JJZuWLxCRWCMyDuHPCrH,/wiki/Aatami_Hermanni_Karvonen
i-9jtVjCnqH9JnweAna4Vvxn,/wiki/Richard_Labbart
i-14317JnQPTgWq1zhQNz5cf,/wiki/Mikko_Latva
i-PX1FwcYEjVrTLmnqUwwqS9,/wiki/Hugo_Lilius
i-5QyT7ZCgVopTZskW7iy7sW,/wiki/Heikki_Lindroos
i-NxYVE3KzeNrGHSJrekxTNq,/wiki/Johannes_Lundson
i-MsAZiKUoJpJxkiXUKdN7nN,/wiki/Albert_Luoma
i-YXeh8drHhcpgyiwTRWGYQB,/wiki/Isak_L%C3%B6f
i-MDfAM83g7G9zW98usAVuS1,/wiki/Guss_Mattsson
i-TyPEdHTUkNhatf9Qa8vJqR,/wiki/Antti_Mikkola
i-KVU77rhWXo9aDLh2ZiPF6L,/wiki/Walter_Parviainen
i-5wge6QMG7pAdkdDzz7CEBh,/wiki/Matti_Pietinen
i-YHMajQHP5NsMtjp6vqMN7v,/wiki/Eduard_Pol%C3%B3n
i-7WDqJ36fmBcNsdEcPvvoFQ,/wiki/Heikki_Renvall
i-4QDeS1k11PYNpY3RaZBkBL,/wiki/Victor_Magnus_Rydman
i-WjuDQ8j1vsSw67QvPoaiQn,/wiki/J._A._Salminen
i-YWG2zoJCnSjSfHuEoabeBo,/wiki/Axel_Spoof
i-Xe6zkT3ZAe6cviWkF8esyH,/wiki/Karl_Stockmann
i-RV7q872vpjZkC5xzMMKEib,/wiki/K._J._St%C3%A5hlberg
i-LQDuKjTYCeGtswAtVHen5p,/wiki/G%C3%B6sta_Sumelius
i-6FmesMshK9tPHWFPZiuwp4,/wiki/Karl_S%C3%B6derholm
i-4dMDRGTmPntuwcs7LN9WhR,/wiki/Gustaf_Johannes_Winter
i-BoCjzxB1HqWMKLwoKMFc5u,/wiki/Oskar_Guido_Tapio_Aminoff
i-EBe5dMDhz6j26QDyaC28kC,/wiki/Alexander_von_Becker
i-VJd1sRkEvmJaYFDuVLDdQx,/wiki/Michael_Leonard_von_Blom
i-SvyiLaCvhwTTq33XMRDDFu,/wiki/Artur_Edvard_von_Bonsdorff
i-HMYu9fE5ywoYGF6TqvESdP,/wiki/Hjalmar_Gabriel_von_Bonsdorff
i-6qhz6MNjaSJf4k4yzP7rko,/wiki/Tom_Hjalmar_Carpelan
i-SXNWTjE9HN5oyuWqsYxf5Y,/wiki/Leo_Ehrnrooth
i-YcDQHoEjWC4ZXi8YaWLrWD,/wiki/Kurt_Gustaf_Edvard_af_Enehjelm
i-QYXUQL1GRL9Dj9W63s5z37,/wiki/Kurt_af_Enehjelm
i-KHiayBK11WrtpMd7gYcFdd,/wiki/Hans_Henrik_Estlander
i-Xj65dQxSdAb1LuPttC4ShV,/wiki/Jakob_Bernhard_Estlander
i-Lejo7aaUSkc6PuVVEFSNg9,/wiki/Arvid_Harald_von_Fieandt
i-4SZHDeG2hZDajPY4oRm8bV,/wiki/Edvard_Furuhjelm
i-LszJ9La6sjSXEUGEBJttyo,/wiki/Hjalmar_Granfelt
i-NBjMz9hr6symL5rEHweJfZ,/wiki/Aarne_Gripenberg
i-HmF96RYdQTCuQ9kU2oPUsj,/wiki/Mauritz_Gripenberg
i-HrCdohmsxB2j5RtBj33hSU,/wiki/Bertel_Gripenberg
i-314YX7oeCU1LCaEEZaEhSZ,/wiki/Georg_Viktor_Berndt_von_Haartman
i-QyPgAFSeFwkAKAaSYDLYCy,/wiki/Edvard_Robert_Ludvig_Hedenberg
i-UgmPdquSGiPwy7BoLCfB14,/wiki/Albert_von_Hellens
i-Jb74Z384UveFVagrdpb7Gu,/wiki/Ivar_Theodor_von_Hellens
i-MT4FXbmfE3E8zXeKT2YLpS,/wiki/Johannes_Indrenius
i-LXEKkbJV1hNyAnsc347hp7,/wiki/Nils_Adolf_Lindsay_von_Julin
i-4HmWYC5LwiRyMifTd63fj7,/wiki/Akseli_Rauanheimo
i-96gtHNi3JMykzgJTM4Hx9y,/wiki/Georg_Carl_Fridolf_Kuhlefelt
i-FnbEx9QPcybRj3CQyvdiaM,/wiki/Alexander_Gabriel_Lagus
i-2zbE3PvdvoGkzS28dDgVHx,/wiki/Oscar_Alexander_von_Nandelstadh
i-rmZHPkqip2GdUg6wv32Cw,/wiki/Gustaf_Sigurd_Gideon_von_Numers
i-G4QdecQ6MsXD7WEhcFNK5v,/wiki/Edvard_Alexander_Ramsay
i-S154YmFsimHxrDU4mVt7UQ,/wiki/Einar_Ossian_Schauman
i-5UumNNakiL8LoP3LGakghw,/wiki/Constantin_Runo_Georg_von_Schoultz
i-SUa2EAYaUVdKXx1Hip3kos,/wiki/Hugo_Schulman
i-BgDmVff4RSeFszcVttKU7T,/wiki/Maximilian_Sp%C3%A5re
i-J9QVP868kjoy9GpwvRxM2v,/wiki/Henrik_Carl_Axel_Standertskj%C3%B6ld
i-CVDaphfMZ6gK7wkELrJyYe,/wiki/Wilhelm_Stjernschantz
i-5Kur5pRwoDYFaCowM5g3qa,/wiki/Viktor_Nikolai_Julius_Thesleff
i-SSeEffZt43Kvtrd9Cx5n3r,/wiki/Robert_Tigerstedt
i-R7vN6VeBQMj14FAtddnDir,/wiki/C._F._von_Wahlberg
i-E5oLMwDAgUiAxgDEhx1LcY,/wiki/Johan_Osvald_Wasastjerna
i-FcnE7JqpsivtwiXQm29xQS,/wiki/Axel_Leonard_von_Weissenberg
i-RyyZbpWVhzYMm59x53dQgk,/wiki/Ernst_von_Wendt
i-KaGZSH7hSfwSGkfQgkLx9d,/wiki/Georg_von_Wendt
i-9dg76NYKpBg8v4pLegJS4u,/wiki/Herman_Viktor_von_Willebrand
i-WSpBHvAdJZSHPeYBmp446w,/wiki/Karl_Reinhold_von_Willebrand
i-6VyAJEjFPGqiGUkstGADAg,/wiki/Frans_Gustaf_von_Winther
i-NhJsA3ABbAMLYTMuFqgSpb,/wiki/Juho_Astala
i-2kQwUtoHSwnYeLTXmLck8r,/wiki/H._G._Paloheimo
i-8jPmu3fvHohUUCeSGkkbXB,/wiki/Georg_Edgar_Candelin
i-PSA1xqURUBt3dZpg7w3Mzs,/wiki/Gustaf_G%C3%A4dda
i-YLK9ngJ3Hy7jbZ3cQDQ5eC,/wiki/Matti_Haapala
i-HRxMK8De5zRSBaXaaruAMN,/wiki/Herman_Hakulinen
i-DzJ4FMZXj9ohtdnkysVnh,/wiki/Antti_Halonen_(valtiop%C3%A4iv%C3%A4mies)
i-JZswQyxJgdrC7mcS7qxnaV,/wiki/Samuel_Heiskanen
i-FLU4GzhfjqaiKp3BXLwdWL,/wiki/Juho_Fredrik_Horelli
i-4EfZwZYPcDqVAtpcDCJzjM,/wiki/Antti_Juhana_Horttanainen
i-JMERSMLZ7UMBiKnphukX7U,/wiki/Kalle_H%C3%A4kkinen
i-KvfDtT3CDx7CE8XmxRCDRi,/wiki/Matti_Ikonen
i-G6iwQxbYxHRYyueS8LfTsP,/wiki/Kaarlo_Juhana_Inberg
i-7opW91xqgWY1nubmyDoMYU,/wiki/Kustaa_Jalkanen
i-VzA3Y3NQhrZkNndvb42d9,/wiki/Antti_Kaasalainen
i-Gep5tWKb423Qx5AQc1WMA4,/wiki/Kyösti_Kallio
i-2VUbjQp4iwPVbhLEqfvijy,/wiki/Karl_Julian_Karlsson
i-5jV2htC8TMVgqFv2bZ6tQr,/wiki/Tobias_Kirveskoski_(1859%E2%80%931931)
i-2wsSQtqSdS2J6cPYxSWnfE,/wiki/Mikko_Knuutila
i-P1yFwRyuDa5Fsq2kN6tcBh,/wiki/Urbanus_Koistinen
